precision@1,precision@5,recall@5,f1@5,mrr,ndcg@5,map,hit_rate@5,time,model,retrieve_time_ms
0.20398009950248755,0.12636815920398012,0.21608620915804566,0.13249665099101676,0.2854892205638474,0.21387699671220678,0.14369590220781772,0.4228855721393035,2.8265477152013068,combmnz_zscore,2826.547715201307
0.21890547263681592,0.12338308457711444,0.21962344721020913,0.13211575122612979,0.2900497512437811,0.2155642059683226,0.14796919506376657,0.42786069651741293,2.799966993616588,combmnz_rank,2799.9669936165883
0.20398009950248755,0.12835820895522387,0.2234154539872905,0.13586059646281917,0.2885572139303483,0.2183688452506356,0.1484275607231433,0.43283582089552236,2.8063439065544165,combmnz_minmax,2806.3439065544167
