precision@1,precision@5,recall@5,mrr,ndcg@5,time,model,retrieve_time_ms
0.12935323383084577,0.08159203980099501,0.13671554399166339,0.1812603648424544,0.13454547718924864,0.03106876866734443,TF-IDF,31.06876866734443
0.14925373134328357,0.08159203980099501,0.1540494691461435,0.19519071310116087,0.14764846734870593,0.06070145327060377,BM25-Okapi,60.70145327060377
0.14925373134328357,0.07960199004975124,0.15205941939489975,0.19394693200663352,0.1460050441152905,0.06175292783708715,BM25-Plus,61.75292783708715
0.21393034825870647,0.1263681592039801,0.1912376471925305,0.294195688225539,0.2027627233443624,1.8737729627694657,LlamaIndex Dense,1873.7729627694657
