precision@1,precision@5,recall@5,f1@5,mrr,ndcg@5,map,hit_rate@5,time,model,retrieve_time_ms
0.19900497512437812,0.13233830845771144,0.22294099773916465,0.1367389051816797,0.2920398009950249,0.21562033163707295,0.13791803413100204,0.4626865671641791,2.012198347357375,linear_0.3,2012.198347357375
0.20398009950248755,0.12437810945273632,0.21553027669912814,0.13168701990118292,0.28383084577114426,0.21246752126778734,0.1434261354740475,0.417910447761194,2.022372564866175,linear_0.5,2022.372564866175
0.21393034825870647,0.10646766169154229,0.18810175112423755,0.11393794228129131,0.27014925373134324,0.19459271561570315,0.13651441028812167,0.373134328358209,2.0475808435411595,linear_0.7,2047.5808435411595
0.22885572139303484,0.1263681592039801,0.21637436950718159,0.1333416825279855,0.3069651741293532,0.2197670927083426,0.14811263298852312,0.43283582089552236,2.031055032910399,rrf_k60,2031.0550329103992
0.19900497512437812,0.1253731343283582,0.20599369460986827,0.12912836561432756,0.27470978441127697,0.20245877809383125,0.130294067009362,0.4079601990049751,2.018626693469375,cascade_50,2018.6266934693751
0.1791044776119403,0.11542288557213931,0.196150761993705,0.12135273995069829,0.2644278606965174,0.18977231334334185,0.12150778094214187,0.4129353233830846,2.0252475240337313,cascade_100,2025.2475240337312
0.20398009950248755,0.12835820895522387,0.2234154539872905,0.13586059646281917,0.2885572139303483,0.2183688452506356,0.1484275607231433,0.43283582089552236,2.002134681341067,combmnz_1,2002.1346813410669
0.1691542288557214,0.09253731343283583,0.17423869120103722,0.10236293386695015,0.22437810945273629,0.16998894303316842,0.12127669930710198,0.3283582089552239,2.0186032833744636,confidence_gap,2018.6032833744637
